tce_period,tce_duration,tce_depth,tce_model_snr,tce_bin_oedp_stat,tce_impact,tce_prad,av_training_set
0.662591,2.0,140.5,9.692,0.0,0.09957,2.251,AFP
6.71424,3.37,36190.0,212.4,0.9587,0.5725,15.73,PC
0.633454,2.091,33.94,14.17,0.07846,0.503,0.5058,UNK
1.00454,2.077,9.321,16.62,4.0399999999999994e-23,0.1,0.6189,UNK
1.06445,4.078,89.96,8.307,0.0001844,0.006063,0.9384,AFP
14.7451,4.68,115.1,8.701,0.3502,0.9067,1.251,PC
302.389,3.101,42210.0,483.3,0.9865,0.9386,26.96,AFP
5.99652,3.236,688.6,66.41,0.6497,0.1876,2.871,PC
2.06189,1.948,202.8,26.49,0.696,0.8989,1.836,PC
7.73588,3.5,276900.0,-1.0,0.0,0.1,35.01,AFP
0.659724,1.943,38.03,11.38,3.7839999999999996e-23,0.7,1.274,UNK
22.572,3.997,80860.0,1544.0,13.6,0.9035,35.83,AFP
2.38927,4.598,17990.0,333.9,7.118,0.8555,15.08,AFP
1.25873,3.246,247.0,11.7,0.6352,0.5849,1.631,AFP
1.25868,4.695,113.1,13.73,0.259,0.6274,0.9045,AFP
463.957,3.972,23940.0,17.33,46.79,0.9802,21.66,NTP
5.40596,2.819,384.1,19.51,0.01352,0.5004,24.87,UNK
0.843761,1.251,82.01,11.24,0.4494,0.7407,4.108,AFP
0.84376,1.931,70.0,9.043,0.5953,0.9031,4.057,AFP
0.843772,1.498,113.3,12.97,4.458e-05,0.5,4.623,AFP
0.986607,1.417,166.4,12.8,0.009989,0.5183,1.853,AFP
0.553262,1.5,1076.0,-1.0,0.0,0.1,10.3,AFP
115.687,4.751,980.0,18.97,0.1287,0.6561,3.074,PC
1.20895,6.367,42.86,9.088,0.01599,0.5847,0.6331,UNK
1.35253,2.97,26.46,13.5,9.157,0.4126,0.6291,AFP
1.35258,3.5,321600.0,-1.0,0.0,0.1,87.58,UNK
4.28046,5.219,41.42,9.45,5.408,0.2832,0.886,AFP
67.4165,5.237,219.4,7.241,0.03399,0.3264,2.045,NTP
13.2541,4.326,44970.0,3756.0,0.2064,0.9733,49.21,AFP
13.2544,17.7,296.3,18.14,2.017,1.0,4.863,AFP
1.52213,3.525,35.87,9.416,7.123e-07,0.9214,1.938,AFP
1.5223,4.659,41.5,11.78,1.548,0.0005967,1.74,AFP
3.61153,6.299,1795.0,77.48,3.582,0.9535,4.537,AFP
32.4419,25.61,2.508,0.05345,0.0003206,0.771,0.121,AFP
2.36974,4.321,42.99,11.31,4.96,0.7082,0.8858,UNK
0.803743,1.916,82.44,6.797,0.03158,0.701,1.163,UNK
0.613991,2.064,51.8,8.065,7.117000000000001e-31,0.3,1.388,AFP
0.613995,1.983,93.11,14.53,6.068e-23,0.5,1.891,AFP
0.613996,1.72,79.08,13.42,0.0,0.3349,1.72,AFP
4.15471,1.211,1613.0,141.2,0.07852,0.4999,6.906,PC
4.07835,6.229,38180.0,1251.0,0.1557,0.2152,17.02,AFP
2.03914,5.408,998.0,38.25,0.0,0.3,2.76,UNK
0.654986,4.753,0.001534,0.0002776,0.0,0.000373,0.01172,NTP
1.17085,1.435,597.0,33.21,1.3280000000000001e-25,0.5,7.521,AFP
0.586988,1.966,122.4,18.2,0.01057,0.9011,2.782,NTP
1.23461,2.828,310.2,26.87,0.0,0.9756,4.918,UNK
0.835864,3.365,121.8,16.87,1.944e-05,0.6774,1.715,AFP
0.835859,3.607,112.8,17.29,0.0379,0.1656,1.571,AFP
3.54813,5.999,55.31,8.985,0.5467,0.222,0.7924,AFP
436.682,12.38,626.7,2.483,2.014e-05,0.7573,7.753,NTP
0.95529,1.111,606.2,48.66,0.0573,0.9029,2.186,AFP
5.71482,3.143,12850.0,521.6,0.04608,0.02842,9.47,PC
0.662872,1.5,134.6,9.604,4.38e-17,0.1,2.802,AFP
0.925062,2.56,195.7,9.342,0.3868,0.4418,3.434,UNK
0.85036,2.5,94.22,4.012,0.002302,0.7,2.479,AFP
0.850353,2.0,94.85,-1.0,0.0,0.1,2.349,AFP
3.5898,4.702,26.11,8.475,1.971,0.8938,1.486,UNK
10.8615,5.727,64.42,10.51,0.4732,0.7929,0.8957,PC
2.75779,2.784,40870.0,1924.0,7.231,0.8491,22.34,AFP
1.37889,2.338,2906.0,179.4,0.0,0.8999,5.736,UNK
10.4355,3.559,206.7,32.67,0.4809,0.9,1.465,PC
1.47322,5.279,94.07,11.86,0.01423,0.04513,2.597,NTP
2.15742,8.569,118.2,9.213,2.137e-12,0.2029,2.92,AFP
2.15724,3.85,140.5,11.65,0.1634,0.9858,4.189,AFP
1.06453,4.127,97.59,10.85,0.02472,0.7188,1.061,AFP
0.527713,1.754,1.797,0.9661,1.537e-05,0.9016,0.3076,AFP
0.527708,1.944,6.137,3.04,8.875e-10,0.7,0.5224,AFP
6.1622,15.32,49.81,11.19,0.1947,0.6832,1.958,AFP
0.866082,1.758,33.59,12.24,6.036e-09,0.9711,0.6469,UNK
0.57883,1.251,375.6,6.935,0.006216,0.9115,4.602,AFP
0.578976,1.431,607.8,11.42,0.0,0.4235,5.119,AFP
50.5714,3.58,1244.0,17.86,4.078,0.2246,2.726,AFP
2.38929,3.5,2159.0,-1.0,0.0,0.1,4.428,AFP
24.3158,4.055,645.9,40.58,0.03067,0.00169,2.623,PC
5.13438,8.655,65.97,17.29,0.01346,0.9831,1.145,UNK
0.642072,4.728,89.36,14.85,0.04361,0.2955,0.6442,NTP
343.743,14.19,211.2,4.466,1.968,0.00487,2.576,UNK
1.10642,1.537,100.8,3.529,8.675e-10,0.003545,2.081,AFP
1.10639,2.156,236.7,9.804,0.002997,0.5,3.265,AFP
0.553233,1.636,155.9,9.323,0.00166,0.8736,2.911,UNK
3.38083,3.25,201.0,10.4,0.2288,0.666,1.153,PC
2.6376,9.549,157.1,9.013,0.6088,0.5213,0.7011,UNK
0.51079,1.556,22.46,12.63,0.01749,0.6973,1.106,AFP
2.7962,7.809,55.77,5.632,0.3754,0.9268,1.663,NTP
2.17202,3.494,121.9,12.31,0.03948,0.4995,2.154,NTP
1.46348,5.0,112.4,11.94,2.836e-07,0.5,2.068,AFP
1.46364,5.0,153.7,-1.0,0.0,0.1,2.362,AFP
0.922821,2.656,15.23,16.68,0.04415,0.9,1.048,AFP
0.872735,1.378,23.07,13.17,0.0001208,0.7411,1.199,NTP
0.922806,3.222,11.2,12.65,4.386e-07,0.8893,0.8911,AFP
4.19177,5.79,41.9,21.84,3.658e-05,0.9923,0.7462,AFP
4.19226,7.724,18.14,11.52,0.0006491,0.9731,0.4304,AFP
4.19163,5.297,17.03,7.013,0.4749,0.8184,0.3352,AFP
458.612,4.81,36530.0,222.8,0.0,0.9496,15.03,UNK
8.30706,2.201,99.4,12.09,0.874,0.6919,2.258,AFP
0.79638,1.124,21.78,9.214,0.003108,0.9,0.4119,AFP
0.796387,2.903,19.26,10.61,0.001102,0.03657,0.3117,AFP
0.801107,6.107,14.85,10.31,0.00019,0.03307,0.6525,NTP
1.4685,1.73,41.27,7.62,2.173e-24,0.905,0.9364,AFP
1.46864,5.001,33.67,10.26,0.0005684,0.02379,0.7305,AFP
1.02424,1.702,1329.0,31.92,10.63,0.8982,3.33,AFP
1.17086,1.503,590.4,30.52,0.0006883,0.901,8.352,AFP
3.44783,2.0,711.1,-1.0,0.0,0.1,8.001,UNK
42.8777,1.932,1041.0,13.85,0.7404,0.5242,2.742,PC
6.91872,1.604,40.7,7.215,7.402,0.07409,0.8375,NTP
1.30777,2.061,14830.0,667.4,41840.0,0.9119,11.0,UNK
0.840888,2.883,163.5,21.11,3.335e-09,0.9029,3.484,NTP
0.881873,3.645,149.8,12.79,0.0006712,0.6765,3.069,UNK
16.5141,4.218,1086.0,47.31,0.07559,0.6795,3.027,PC
30.1329,5.389,1153.0,38.4,7.868,0.8877,3.474,PC
5.71478,3.067,279.7,25.74,6.608,0.9141,1.547,AFP
0.9275,3.276,45.41,7.857,0.02645,0.8662,1.293,UNK
0.618342,2.206,53.77,10.21,5.26e-07,0.1,1.254,NTP
0.512763,2.665,15.37,10.7,1.312,0.7143,1.061,UNK
0.836838,2.909,18.09,8.966,1.439,0.3605,0.7768,NTP
1.12563,3.367,47.2,8.206,0.9689,0.3204,1.244,AFP
7.4109,3.288,121.1,23.08,0.04247,0.3209,0.9371,PC
5.24975,2.525,67.1,13.54,0.478,0.5386,0.7176,PC
21.7204,3.156,98.18,10.2,0.6794,0.8868,0.9971,PC
0.778335,2.493,20.96,11.11,2.184e-30,0.5,1.025,AFP
0.778326,2.369,16.91,9.365,0.006495,0.7274,0.9614,AFP
0.698049,2.334,1.711,1.933,0.0,0.9,0.3309,NTP
4.58343,1.967,56.05,9.295,0.116,0.04076,1.66,UNK
6.16351,9.124,89.4,17.13,0.4628,0.9898,3.563,AFP
6.16654,9.326,58.39,13.25,0.03531,0.9877,2.776,AFP
1.62887,1.722,142.3,13.24,0.0001138,0.3809,0.9693,PC
9.38063,4.292,60920.0,1642.0,4.742,0.9354,34.08,AFP
9.38063,4.156,16400.0,563.3,0.3151,0.9939,20.28,AFP
42.1005,1.091,205.2,17.43,0.002772,0.5764,1.24,PC
22.0855,2.111,3107.0,44.08,1.783,0.3813,2.967,PC
16.2955,4.766,382.0,12.7,0.08401,0.02852,1.968,PC
7.21554,13.13,54.46,20.04,1.02,0.4062,1.619,AFP
7.21533,8.783,46.18,19.31,0.438,0.4292,1.493,AFP
662.411,13.47,211.2,2.604,0.09604,0.3539,1.414,UNK
0.856823,2.948,32.82,9.783,0.4275,0.5197,0.9097,NTP
0.567428,2.802,0.01512,0.00408,1.84e-08,0.7037,0.1116,NTP
0.510984,1.478,23.29,11.03,0.03832,0.9001,1.226,AFP
1.58493,10.87,19.83,8.921,2.571e-12,0.135,1.152,NTP
82.2934,7.237,374.3,11.45,0.2514,0.7259,1.771,PC
1.36083,1.206,1310.0,227.0,893.2,0.9019,3.73,AFP
1.86609,2.294,107.1,16.13,22.09,0.5532,0.9283,AFP
1.60292,5.417,32.79,8.522,6.429e-07,0.01082,2.156,AFP
1.60291,5.813,39.35,12.44,0.1218,0.6498,2.486,AFP
0.621783,1.648,42.44,12.0,0.03189,0.5126,2.185,UNK
0.823189,1.702,49.11,9.662,4.269e-07,0.7,2.429,NTP
1.03551,2.257,44.07,7.287,0.02841,0.7,2.299,NTP
0.641547,2.0,185.8,-1.0,0.0,0.1,4.448,UNK
1.85565,5.659,4.66,9.48,3.047,0.9,1.193,UNK
16.7971,3.149,1144.0,20.32,0.2259,0.3411,1.729,PC
64.0025,4.648,1101.0,11.82,1.442,0.6443,1.783,PC
1.22449,3.257,8.042,8.196,0.1395,0.8986,0.5431,AFP
1.2246,3.078,9.902,8.811,0.0596,0.3,0.5297,AFP
0.914584,2.303,6.665,10.55,0.005899,0.5878,0.4744,NTP
1.82879,6.419,9.214,15.57,0.1962,0.00776,0.5363,UNK
2.99922,9.743,62.72,6.784,1.538,0.09168,0.4072,UNK
0.970826,3.525,3.048,11.35,0.3091,0.8715,0.4819,AFP
0.664103,4.5,8.714,8.638,1.31e-13,0.439,0.6433,UNK
9.86867,2.847,5460.0,182.4,1.69,0.9906,21.44,PC
0.610104,1.785,93.75,7.046,2.226e-08,0.9064,2.475,AFP
0.610108,1.533,253.4,17.61,0.03245,0.8994,4.053,AFP
0.881661,3.0,253.1,-1.0,0.0,0.1,3.558,UNK
0.512728,1.54,41.31,11.81,0.04848,0.01261,1.73,AFP
0.512727,1.415,52.06,15.78,5.225e-06,0.9,2.22,AFP
3.74099,4.026,30.9,8.614,0.7067,0.9053,2.197,PC
99.6413,4.611,1104.0,21.09,0.6482,0.7911,3.186,PC
4.79088,2.946,239.0,17.42,2.903,0.898,1.597,PC
8.28163,3.469,143.1,12.72,0.3815,0.3202,1.306,PC
1.11855,1.531,229.3,21.09,0.0005662,0.4973,1.024,PC
1.3309,8.444,16.8,6.556,0.003314,0.0005118,1.338,NTP
38.6715,5.338,626.4,22.82,0.008297,0.3265,2.275,PC
1.17215,4.5,275.9,-1.0,0.0,0.1,2.429,AFP
1.17216,4.725,27.92,13.38,0.5274,0.3383,0.7806,AFP
6.69333,1.894,758.6,20.61,0.01591,0.5345,1.781,PC
1.12565,3.195,63.42,11.07,0.06135,0.7075,1.516,AFP
4.61388,9.031,439.0,11.55,0.03906,0.9819,5.17,UNK
1.35948,3.411,68.54,8.322,0.0008937,0.1,2.653,NTP
2.26566,4.552,88.26,6.751,0.0003282,0.5,3.084,AFP
17.4535,3.829,78.53,9.743,0.03834,0.1872,0.7479,PC
1.09263,1.401,17.35,10.85,0.0002425,0.9909,1.197,UNK
2.36172,1.235,548.0,33.41,0.003421,9.396e-05,1.472,PC
0.994085,1.511,126.3,14.16,0.04406,0.9989,3.428,UNK
1.43221,1.427,34.35,8.595,1.214,0.698,1.376,UNK
4.40309,14.29,29.52,7.736,0.9694,0.1805,0.6155,NTP
384.846,10.51,196.5,9.365,0.005386,0.6983,1.187,UNK
12.8233,5.314,125100.0,3578.0,0.06531,0.8997,42.91,AFP
14.4079,2.414,3372.0,108.6,2.157,0.9754,6.838,PC
2.13253,7.276,56.39,11.16,5.041e-05,0.1,1.769,UNK
2.41338,3.409,64.05,6.696,0.001013,0.2995,1.901,UNK
3.92657,3.861,22.77,4.839,1.227,0.9088,0.6395,UNK
5.72813,2.148,638.2,20.78,2.614,0.8676,1.598,PC
0.517151,1.643,37.7,14.85,0.003588,0.4941,2.008,AFP
0.517143,1.744,34.11,14.23,3.001e-07,0.689,1.97,AFP
56.4468,7.365,147.7,11.02,0.02315,0.8896,1.544,PC
5.25195,5.21,21120.0,342.6,124.2,0.9998,22.42,AFP
5.25189,4.614,1823.0,74.54,3.278,0.888,4.394,AFP
5.25192,3.5,302200.0,-1.0,0.0,0.1,44.37,UNK
2.62596,4.995,61030.0,3350.0,0.0,0.6963,24.53,UNK
0.59952,1.387,149.8,12.9,0.00496,0.9012,3.842,AFP
0.599528,1.918,156.9,14.15,0.02781,0.315,3.445,AFP
0.65173,1.426,247.3,9.149,0.0,0.3621,4.346,UNK
0.684094,2.694,22.38,8.3,0.2092,0.1845,0.7681,UNK
44.2992,4.372,804.8,22.9,0.07932,0.4432,2.113,PC
1.36208,5.229,24.31,12.4,0.1209,0.8681,0.4986,UNK
408.362,62.42,81440.0,294.5,27.47,0.004968,205.9,UNK
11.4761,4.93,192.1,25.4,0.6566,0.4798,2.0,PC
5.00749,3.089,51.82,12.27,0.4196,0.01423,0.4551,AFP
0.526797,1.599,15.55,16.67,0.0007737,0.919,1.637,AFP
0.526804,1.592,10.95,11.06,0.1796,0.9161,1.37,AFP
6.26349,1.111,2885.0,204.8,1.653,0.9531,8.8,PC
1.51545,2.682,22.85,7.072,0.3806,0.8599,0.7866,UNK
0.539041,0.6694,0.002647,0.0001466,0.0,0.6125,0.0006354,UNK
0.563634,1.923,87.71,7.891,0.1147,0.7,1.569,NTP
1.18167,3.479,109.1,6.031,2.114,0.9328,1.959,NTP
199.442,7.106,4023.0,74.84,29.23,0.9888,12.74,AFP
0.993908,1.6,97.39,7.444,5.369,0.9186,6.386,UNK
39.7922,4.493,608.3,171.5,1.994,0.5073,1.942,PC
21.3019,3.858,91.34,36.23,0.04103,0.453,0.7463,PC
0.970802,2.016,3.297,11.66,0.2659,0.9602,0.539,AFP
0.666826,0.8429,490.1,34.83,0.001006,0.3475,1.245,PC
1.61577,1.686,43.43,17.27,1.629,0.7178,0.6095,AFP
0.556201,1.94,104.5,9.906,0.004855,0.3327,1.377,AFP
15.2311,3.99,259.7,12.39,0.7532,0.799,1.768,PC
0.651455,2.34,76.12,7.401,0.1007,0.5066,1.409,AFP
0.651445,2.364,25.0,1.28,0.0,0.8837,0.8869,AFP
0.651474,2.0,444.3,-1.0,0.0,0.1,3.327,AFP
3.86822,2.576,96.22,14.45,0.2646,0.2968,1.574,UNK
41.6977,5.415,697.0,24.09,0.25,0.488,2.348,PC
69.38,3.331,613.5,17.24,0.6021,0.6959,2.31,AFP
1.32711,1.557,158.8,16.93,0.004522,0.4818,2.059,AFP
4.83014,0.8752,210.4,11.65,0.999,0.3836,1.388,UNK
0.989141,3.963,54.59,8.189,1.697,0.7135,0.2688,UNK
0.503508,1.626,63.65,12.0,3.745e-25,0.5,2.589,UNK
15.45,1.713,717.7,12.73,0.39,0.001395,1.639,PC
33.1361,4.724,928.4,13.72,0.02096,0.9239,2.469,PC
1.61297,2.155,108.7,17.62,1.796,0.8897,1.488,AFP
2.26581,5.017,113.5,9.336,0.8874,0.9,3.926,AFP
102.005,9.006,748.9,6.524,0.6361,0.8904,10.02,NTP
299.753,3.274,1767.0,8.932,5.991e-06,0.985,21.17,NTP
0.673474,2.245,28.4,3.37,1.377e-07,0.9001,1.463,AFP
1.72306,5.53,71.76,7.476,0.02399,0.9014,1.581,NTP
0.574318,2.0,489.7,-1.0,0.0,0.1,3.593,UNK
133.304,7.372,1047.0,18.38,1.49,0.2897,2.559,PC
0.800248,1.001,122.7,12.22,2.981e-05,0.5011,0.6678,UNK
4.20233,3.718,47540.0,1521.0,0.02223,0.1522,23.95,AFP
4.20233,3.463,1439.0,59.54,2.023,0.7,4.44,AFP
62.8688,5.794,336.6,13.34,0.7789,0.5001,1.601,PC
0.568312,1.534,21.78,9.537,0.001634,0.4908,0.7036,AFP
3.38803,2.633,284.9,29.06,0.185,0.484,2.143,PC
5.83908,3.125,261.9,20.82,0.287,0.7,2.16,PC
10.6817,3.565,319.0,19.08,0.6207,0.1265,2.197,PC
1.62047,2.144,167.0,20.9,0.1796,0.1317,1.592,PC
2.59245,8.881,28.03,11.89,0.455,0.9,0.8726,UNK
6.6849,3.73,102.9,9.389,0.1953,0.7172,0.806,PC
17.6063,5.756,139.1,8.977,1.206,0.1595,0.8694,PC
2.73552,7.346,855.6,13.57,0.0,0.9553,4.193,AFP
1.01001,1.246,74.23,7.498,6.846e-08,0.701,78.47,UNK
0.72145,1.397,75.96,8.367,0.001798,0.4994,73.03,AFP
0.72146,1.092,88.69,8.895,0.001146,0.8711,98.52,AFP
17.4066,7.194,590.9,63.32,0.1462,0.8383,3.333,PC
7.69361,5.232,292.0,45.63,0.1442,0.9002,2.446,PC
3.92663,4.401,19.34,9.597,1.041,0.6604,1.046,AFP
0.536621,1.182,5.892,2.062,1.373e-10,0.9006,0.6298,AFP
0.536607,1.656,9.629,6.649,0.033,0.9156,0.4066,AFP
9.40525,1.462,539.8,27.36,0.000224,0.1,2.329,AFP
1.12286,0.9473,36.61,21.05,1.424,0.9097,1.57,AFP
459.363,7.289,1830.0,5.729,0.0,0.903,3.87,NTP
661.592,14.36,1291.0,6.602,1.391,0.3841,2.659,NTP
7.94672,1.558,9246.0,212.7,5.706,0.9575,11.02,AFP
7.94671,2.802,6081.0,172.3,1.769,0.9838,9.861,AFP
6.97674,13.97,55.77,10.77,0.6981,0.4391,2.619,AFP
6.97696,13.64,49.88,10.0,1.92,0.6761,2.563,AFP
1.74425,10.98,38.27,9.543,0.2541,0.08252,2.13,UNK
6.97945,16.09,58.11,12.44,0.1902,0.002029,2.623,AFP
14.0349,3.585,869.6,54.19,0.001118,0.5038,2.353,PC
1.7872,2.416,46.23,9.0,2.228e-05,0.7058,6.462,AFP
1.78718,3.461,55.63,11.1,0.0003358,0.3006,6.526,AFP
2.17813,1.934,312.6,44.36,0.1177,0.8998,1.498,AFP
2.17812,1.884,217.6,45.75,0.008555,0.5032,1.34,AFP
1.08907,2.5,287700.0,-1.0,0.0,0.1,29.14,UNK
2.17813,1.629,93.1,44.88,9.093e-05,0.6999,1.045,AFP
2.17815,2.801,111.3,15.06,0.08013,0.8956,1.168,AFP
20.7291,3.0,359600.0,-1.0,0.0,0.1,43.76,AFP
228.019,10.65,64800.0,189.3,0.0,1.0,35.24,NTP
20.7293,15.0,16310.0,-1.0,0.0,0.1,10.04,AFP
16.586,6.954,247.3,14.38,2.998,0.1205,1.433,PC
61.5689,9.091,329.0,10.62,0.6949,0.2677,1.664,PC
1.61624,4.414,108.8,13.4,0.0007212,0.6994,3.484,AFP
0.80806,1.772,157.7,12.41,0.0,0.973,5.081,NTP
0.945157,2.733,22.79,9.495,0.2575,0.9203,2.493,AFP
0.945173,1.951,30.85,12.59,0.0001951,0.9679,3.097,AFP
12.4121,4.087,610.9,20.95,2.31,0.9277,2.662,PC
18.845,5.495,2873.0,69.25,0.002221,0.98,6.132,AFP
18.845,6.076,2376.0,63.77,127.6,0.9428,4.344,AFP
16.6673,3.275,171.7,15.03,0.4544,0.09547,0.678,PC
0.998835,2.496,3.654e-05,5.888e-06,1.393e-07,0.9439,0.002811,AFP
0.998453,2.5,25.48,-1.0,0.0,0.1,1.919,AFP
8.79614,3.373,300.4,24.7,0.4545,0.113,1.814,PC
10.4763,7.755,120700.0,11700.0,1.974,0.32,42.55,AFP
0.541592,2.042,31.51,13.6,0.01561,0.2934,1.194,AFP
15.7496,4.573,663.7,40.04,3.827,0.3103,2.656,PC
140.882,10.94,166.6,13.47,0.02481,0.725,1.331,PC
0.892819,2.355,19.44,3.551,0.001154,0.8997,0.5147,AFP
105.655,9.222,1377.0,35.17,0.7547,0.1715,3.537,PC
8.2905,2.64,184600.0,307.3,1.632,0.4451,24.86,AFP
8.29047,3.561,20560.0,42.27,0.06706,0.8241,9.355,AFP
0.568486,2.137,9.738,3.25,0.7806,0.3089,0.4624,AFP
1.11968,1.489,18.68,12.41,0.0,0.5,0.8785,AFP
1.11965,3.407,12.92,12.67,1.581e-05,0.8684,0.7977,AFP
4.41556,11.87,38.04,11.76,0.1385,0.1,1.393,NTP
2.20771,7.438,23.74,11.98,7.394e-07,0.3,1.109,NTP
485.789,4.743,207.1,9.59,0.6124,0.8933,3.735,NTP
21.5705,13.82,134600.0,16660.0,0.05061,0.3872,50.34,UNK
459.269,3.046,2023.0,7.936,1.942e-19,0.001969,4.119,NTP
0.84337,1.416,316.0,50.35,0.01478,0.2981,1.487,PC
6.56607,1.725,445.7,25.07,5.463,0.3352,1.769,PC
626.282,12.01,313.5,6.447,0.6386,0.2262,5.038,UNK
49.5647,8.519,129.2,12.84,0.007553,0.2937,1.634,PC
0.663578,1.624,10.26,6.937,0.0001625,0.951,0.572,UNK
1.90284,4.673,643.1,11.91,1.647e-09,0.3039,5.408,UNK
14.1999,3.5,157000.0,-1.0,0.0,0.1,56.16,UNK
3.92673,1.949,27.39,10.52,0.2417,0.1,1.194,AFP
1.32466,1.071,2135.0,10.03,0.007565,0.5118,4.775,UNK
8.6315,16.81,27.06,9.678,0.124,0.4944,0.81,NTP
2.87596,9.531,19.74,10.55,0.008752,0.9005,0.7828,NTP
1.12285,1.266,18.19,12.12,0.3116,0.1319,0.975,AFP
2.24564,1.241,22.08,9.452,1.358e-30,0.1601,1.075,UNK
0.585717,2.05,66.55,15.8,2.072e-05,0.04071,0.8659,NTP
1.59779,3.302,29.72,9.966,4.26,0.6633,1.593,AFP
1.59786,3.698,25.87,9.938,3.011,0.8964,1.629,AFP
5.4122,3.093,602.4,160.9,2.473,0.9,3.171,PC
7.12595,2.871,188.1,45.08,0.1262,0.02104,1.477,PC
42.0936,4.672,999.3,10.55,3.808,0.5205,2.439,AFP
415.93,7.83,67.26,2.15,0.03757,0.2942,16.81,UNK
0.960591,1.962,409.4,11.78,0.03169,0.9878,5.77,UNK
0.613475,4.096,363.2,12.95,0.0,0.00958,3.564,UNK
1.99045,4.293,57.31,9.243,0.001738,0.3051,6.624,NTP
1.00466,3.572,30.17,12.07,0.002728,0.09104,1.786,UNK
1.56904,3.528,27.67,8.333,2.881,0.0002908,1.434,NTP
1.0878,4.506,25.27,9.338,0.1552,0.7591,1.497,UNK
0.597257,2.103,8.39,4.631,0.007953,0.01408,0.6341,AFP
0.597273,1.746,7.751,5.425,6.56e-05,0.8959,0.6944,AFP
1.58314,8.015,17.54,8.469,0.001425,0.6906,0.972,NTP
2.5531,2.049,166.4,14.85,0.3232,0.3684,1.187,AFP
1.81189,2.907,111.3,16.35,3.009e-16,0.9,3.295,AFP
1.81194,3.441,101.5,14.79,0.004427,0.1337,2.739,AFP
1.21904,1.552,36.69,7.885,0.02281,0.3173,2.065,AFP
1.2083,4.172,117.4,14.19,0.04815,0.4293,1.314,NTP
1.27103,5.943,110.5,9.494,0.06237,0.0295,0.98,NTP
1.29531,4.737,335.1,12.06,0.000138,0.6825,2.539,AFP
31.8058,3.947,176.3,11.17,2.81,0.146,0.6877,AFP
459.293,3.842,362.7,5.123,0.0,0.3718,1.695,NTP
1.75585,1.773,386.1,25.5,0.08756,0.3124,1.638,PC
5.15829,7.193,37.43,8.789,2.794,0.09788,1.742,UNK
10.4763,6.957,10180.0,1165.0,12.82,0.7918,13.45,AFP
5.18501,2.314,431.0,38.1,2.648,0.9,1.407,PC
0.93875,1.362,271.1,47.43,1.583,0.5316,1.569,PC
0.892896,3.294,56.97,10.26,0.05893,0.2521,0.7542,AFP
3.90929,3.5,92180.0,-1.0,0.0,0.1,35.07,UNK
0.66026,2.65,73.29,11.86,0.001585,0.3,0.8567,UNK
0.876815,2.836,105200.0,5106.0,8.901,0.2761,32.08,AFP
2.89223,1.415,359.1,25.85,0.1468,0.5,1.179,PC
1.92202,2.641,4808.0,480.8,0.02556,0.9948,13.45,UNK
5.09333,8.42,164.7,26.32,7.348,7.859e-05,0.7,AFP
10.1866,7.5,347200.0,-1.0,0.0,0.1,41.12,AFP
10.1866,9.937,251600.0,5883.0,0.0,0.6902,56.03,AFP
9.94066,4.057,525.2,148.3,0.3003,0.8111,3.198,PC
0.548148,1.471,14.37,7.12,9.863e-24,0.1,0.7095,UNK
1.25037,3.335,219700.0,24660.0,0.01847,0.6969,94.82,UNK
0.625191,2.0,25370.0,-1.0,0.0,0.1,26.7,UNK
0.929895,1.494,70.35,48.37,0.0002023,0.5,1.221,PC
1.43679,5.162,45.1,9.631,0.7635,0.005771,1.18,UNK
1.82978,4.585,41.67,6.782,0.02086,0.101,1.135,NTP
1.18185,1.898,67.75,11.05,0.02062,0.9875,1.923,NTP
21.0872,5.942,9060.0,413.0,0.4406,0.2198,14.6,PC
6.10485,4.681,2141.0,279.6,1.297,0.07412,3.212,PC
4.86076,1.784,291.4,9.537,0.8148,0.3325,1.309,UNK
2.07388,3.5,575300.0,-1.0,0.0,0.1,155.1,AFP
14.2003,4.048,68.7,9.282,0.113,0.7064,0.9461,AFP
14.2006,3.182,82.33,10.4,1.854,0.001654,0.9697,AFP
0.56124,1.5,108.8,6.32,4.5620000000000006e-26,0.1,3.98,AFP
4.31442,13.29,19.99,9.274,0.003746,0.8618,0.7672,UNK
1.15557,1.252,99.57,19.55,2.4160000000000002e-21,0.7,4.765,NTP
15.7258,3.913,1400.0,31.55,0.004342,0.6325,2.937,PC
13.0365,3.377,134.5,9.685,0.03399,0.04157,1.945,AFP
636.52,7.116,810.3,5.866,0.6603,0.6521,2.531,UNK
15.7138,10.67,3883.0,191.6,0.4206,0.9989,11.01,AFP
15.7139,5.369,443.4,33.65,2.057,0.7269,2.177,AFP
2.1781,2.05,110.3,9.56,0.7983,0.2866,0.8668,AFP
0.730668,1.581,133.7,16.26,0.00477,0.06188,2.99,AFP
0.730671,1.941,130.5,15.54,0.008949,0.105,2.953,AFP
3.10823,2.067,1533.0,119.4,3.546e-06,0.3002,3.29,AFP
3.90508,2.851,21750.0,1517.0,2.845,0.149,12.89,PC
316.95,5.328,2578.0,7.096,0.3573,0.07728,3.867,UNK
1.74148,2.07,309.0,10.11,0.3158,0.2429,1.321,UNK
2.84644,4.223,9267.0,44.61,4.439,0.8099,3.441,AFP
2.84652,3.5,12750.0,-1.0,0.0,0.1,3.586,AFP
2.33213,2.947,105700.0,2305.0,0.0,0.806,45.03,AFP
